time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2023-01-19T16:00,1.7,5.0,28.0,3.96,7.00
2023-01-19T17:00,1.1,0.0,2.0,3.67,6.91
2023-01-19T18:00,0.2,0.0,0.0,3.55,6.84
2023-01-19T19:00,-0.5,0.0,0.0,2.92,6.47
2023-01-19T20:00,-0.7,0.0,0.0,2.55,6.06
2023-01-19T21:00,-1.0,0.0,0.0,2.46,5.54
2023-01-19T22:00,-1.1,0.0,0.0,2.28,5.10
2023-01-19T23:00,-1.1,0.0,0.0,2.14,4.64
2023-01-20T00:00,-0.9,0.0,0.0,1.78,3.89
2023-01-20T01:00,-0.8,0.0,0.0,1.72,4.08
2023-01-20T02:00,-0.3,0.0,0.0,2.06,4.80
2023-01-20T03:00,-0.7,0.0,0.0,1.94,4.60
2023-01-20T04:00,-1.3,0.0,0.0,1.65,4.10
2023-01-20T05:00,-2.3,0.0,0.0,1.58,3.70
2023-01-20T06:00,-2.8,0.0,0.0,1.62,3.41
2023-01-20T07:00,-3.0,0.0,0.0,1.56,3.40
2023-01-20T08:00,-1.6,0.0,0.0,1.56,3.23
2023-01-20T09:00,-1.0,3.0,12.0,1.30,2.75
2023-01-20T10:00,0.1,11.0,50.0,1.41,2.00
2023-01-20T11:00,1.1,49.0,80.0,1.00,1.12
2023-01-20T12:00,1.8,71.0,90.0,0.89,1.21
2023-01-20T13:00,2.3,57.0,106.0,1.06,1.35
2023-01-20T14:00,2.8,43.0,104.0,0.76,0.95
2023-01-20T15:00,2.8,16.0,79.0,0.73,0.95
2023-01-20T16:00,2.3,11.0,32.0,0.98,1.34
2023-01-20T17:00,2.3,0.0,3.0,0.76,1.49
2023-01-20T18:00,1.9,0.0,0.0,1.02,1.65
2023-01-20T19:00,-0.0,0.0,0.0,1.53,2.62
2023-01-20T20:00,-1.0,0.0,0.0,1.94,3.49
2023-01-20T21:00,-0.9,0.0,0.0,2.47,4.27
2023-01-20T22:00,-0.8,0.0,0.0,2.72,4.87
2023-01-20T23:00,-0.7,0.0,0.0,2.69,4.33
2023-01-21T00:00,-0.6,0.0,0.0,2.85,4.66
2023-01-21T01:00,-0.5,0.0,0.0,2.77,4.52
2023-01-21T02:00,-0.5,0.0,0.0,3.30,5.33
2023-01-21T03:00,-0.3,0.0,0.0,3.31,5.76
2023-01-21T04:00,-0.3,0.0,0.0,3.37,5.82
2023-01-21T05:00,-0.1,0.0,0.0,4.00,6.48
2023-01-21T06:00,-0.1,0.0,0.0,4.15,6.89
2023-01-21T07:00,-0.1,0.0,0.0,4.34,7.31
2023-01-21T08:00,-0.3,0.0,0.0,4.59,7.78
2023-01-21T09:00,-0.0,1.0,14.0,4.95,8.19
2023-01-21T10:00,0.8,2.0,56.0,4.98,8.59
2023-01-21T11:00,1.7,8.0,107.0,4.70,7.57
2023-01-21T12:00,2.3,8.0,126.0,6.61,9.98
2023-01-21T13:00,2.5,1.0,111.0,5.52,9.09
2023-01-21T14:00,2.5,0.0,86.0,6.85,10.85
2023-01-21T15:00,2.3,0.0,46.0,7.02,11.37
2023-01-21T16:00,1.8,0.0,17.0,7.50,12.23
2023-01-21T17:00,1.5,0.0,1.0,7.68,12.51
2023-01-21T18:00,1.3,0.0,0.0,7.40,12.11
2023-01-21T19:00,1.3,0.0,0.0,7.04,11.59
2023-01-21T20:00,1.2,0.0,0.0,6.71,10.99
2023-01-21T21:00,1.2,0.0,0.0,6.41,10.64
2023-01-21T22:00,1.1,0.0,0.0,6.10,10.12
2023-01-21T23:00,1.0,0.0,0.0,5.03,8.49
2023-01-22T00:00,1.0,0.0,0.0,4.97,8.35
2023-01-22T01:00,1.0,0.0,0.0,4.82,8.20
2023-01-22T02:00,1.0,0.0,0.0,4.46,7.66
2023-01-22T03:00,0.9,0.0,0.0,3.97,6.92
2023-01-22T04:00,0.8,0.0,0.0,3.75,6.47
2023-01-22T05:00,0.8,0.0,0.0,3.75,6.52
2023-01-22T06:00,0.7,0.0,0.0,3.96,6.81
2023-01-22T07:00,0.7,0.0,0.0,3.91,6.74
2023-01-22T08:00,0.8,0.0,0.0,3.62,6.41
2023-01-22T09:00,0.8,0.0,4.0,3.68,6.36
2023-01-22T10:00,1.2,1.0,35.0,4.50,7.02
2023-01-22T11:00,1.6,0.0,47.0,3.62,5.50
2023-01-22T12:00,1.9,1.0,60.0,3.26,4.86
2023-01-22T13:00,2.0,0.0,56.0,3.48,5.12
2023-01-22T14:00,2.0,0.0,46.0,3.62,5.56
2023-01-22T15:00,1.8,0.0,30.0,3.68,5.80
2023-01-22T16:00,1.8,1.0,22.0,3.05,5.26
2023-01-22T17:00,1.6,0.0,2.0,3.06,5.49
2023-01-22T18:00,1.5,0.0,0.0,3.20,5.55
2023-01-22T19:00,1.4,0.0,0.0,3.33,5.80
2023-01-22T20:00,1.4,0.0,0.0,3.34,5.82
2023-01-22T21:00,1.4,0.0,0.0,3.14,5.61
2023-01-22T22:00,1.3,0.0,0.0,3.04,5.42
2023-01-22T23:00,1.3,0.0,0.0,2.73,4.83
2023-01-23T00:00,1.2,0.0,0.0,2.64,4.84
2023-01-23T01:00,1.2,0.0,0.0,2.64,4.90
2023-01-23T02:00,1.1,0.0,0.0,2.51,5.00
2023-01-23T03:00,0.8,0.0,0.0,2.61,5.07
2023-01-23T04:00,0.6,0.0,0.0,2.44,4.74
2023-01-23T05:00,0.5,0.0,0.0,2.41,4.61
2023-01-23T06:00,0.3,0.0,0.0,2.69,5.00
2023-01-23T07:00,0.2,0.0,0.0,2.66,4.89
2023-01-23T08:00,0.3,0.0,0.0,2.47,4.74
2023-01-23T09:00,0.5,3.0,15.0,2.47,4.65
2023-01-23T10:00,1.1,21.0,53.0,3.01,4.20
2023-01-23T11:00,1.7,20.0,79.0,2.09,2.77
2023-01-23T12:00,2.1,7.0,86.0,2.10,2.82
2023-01-23T13:00,2.3,2.0,81.0,2.44,3.41
2023-01-23T14:00,2.4,7.0,67.0,2.70,3.70
2023-01-23T15:00,2.5,2.0,57.0,2.69,3.75
2023-01-23T16:00,2.4,3.0,32.0,2.56,3.89
2023-01-23T17:00,1.8,0.0,4.0,2.61,4.58
2023-01-23T18:00,1.5,0.0,0.0,2.70,4.96
2023-01-23T19:00,1.1,0.0,0.0,2.64,4.91
2023-01-23T20:00,1.0,0.0,0.0,2.59,5.02
2023-01-23T21:00,0.7,0.0,0.0,2.42,4.85
2023-01-23T22:00,0.3,0.0,0.0,2.30,4.43
2023-01-23T23:00,0.2,0.0,0.0,2.06,4.12
2023-01-24T00:00,-0.0,0.0,0.0,2.22,4.31
2023-01-24T01:00,-0.5,0.0,0.0,2.25,4.39
2023-01-24T02:00,-0.9,0.0,0.0,2.34,4.24
2023-01-24T03:00,-1.4,0.0,0.0,2.19,4.06
2023-01-24T04:00,-1.3,0.0,0.0,2.27,4.28
2023-01-24T05:00,-0.9,0.0,0.0,2.26,4.24
2023-01-24T06:00,-1.2,0.0,0.0,1.75,3.86
2023-01-24T07:00,-1.1,0.0,0.0,1.66,3.51
2023-01-24T08:00,-1.3,0.0,0.0,1.84,3.80
2023-01-24T09:00,-1.1,6.0,12.0,2.12,3.74
2023-01-24T10:00,-0.1,35.0,44.0,2.08,3.14
2023-01-24T11:00,0.8,63.0,84.0,1.91,2.62
2023-01-24T12:00,1.4,76.0,88.0,1.70,2.27
2023-01-24T13:00,1.8,61.0,92.0,1.78,2.27
2023-01-24T14:00,2.1,72.0,75.0,1.86,2.42
2023-01-24T15:00,2.1,54.0,59.0,1.86,2.42
2023-01-24T16:00,1.8,21.0,35.0,1.72,2.48
2023-01-24T17:00,1.0,1.0,5.0,1.25,2.70
2023-01-24T18:00,0.2,0.0,0.0,1.30,2.70
2023-01-24T19:00,-0.6,0.0,0.0,1.57,3.14
2023-01-24T20:00,-0.5,0.0,0.0,1.56,3.11
2023-01-24T21:00,-0.5,0.0,0.0,1.56,2.97
2023-01-24T22:00,-0.3,0.0,0.0,1.49,2.73
2023-01-24T23:00,-0.2,0.0,0.0,1.44,2.69
2023-01-25T00:00,-0.3,0.0,0.0,1.53,2.55
2023-01-25T01:00,-0.7,0.0,0.0,1.42,2.62
2023-01-25T02:00,-0.9,0.0,0.0,1.20,2.47
2023-01-25T03:00,-0.9,0.0,0.0,0.81,1.99
2023-01-25T04:00,-0.7,0.0,0.0,0.94,1.92
2023-01-25T05:00,-0.6,0.0,0.0,0.72,1.40
2023-01-25T06:00,-0.7,0.0,0.0,0.32,0.78
2023-01-25T07:00,-0.8,0.0,0.0,0.42,1.33
2023-01-25T08:00,-0.6,0.0,0.0,0.82,2.00
2023-01-25T09:00,-0.2,5.0,13.0,1.22,2.47
2023-01-25T10:00,0.7,8.0,45.0,1.24,2.21
2023-01-25T11:00,1.3,15.0,78.0,0.95,1.26
2023-01-25T12:00,1.4,11.0,92.0,1.84,2.48
2023-01-25T13:00,1.6,4.0,98.0,1.98,2.62
2023-01-25T14:00,1.7,5.0,68.0,1.98,2.69
2023-01-25T15:00,1.8,4.0,57.0,2.05,2.69
2023-01-25T16:00,1.7,0.0,30.0,2.12,2.97
2023-01-25T17:00,1.5,0.0,4.0,1.84,2.91
2023-01-25T18:00,1.3,0.0,0.0,1.70,2.92
2023-01-25T19:00,1.1,0.0,0.0,1.66,3.00
2023-01-25T20:00,0.5,0.0,0.0,1.66,3.05
2023-01-25T21:00,0.4,0.0,0.0,1.80,3.26
2023-01-25T22:00,0.2,0.0,0.0,1.60,3.11
2023-01-25T23:00,0.0,0.0,0.0,1.55,2.28
2023-01-26T00:00,-0.2,0.0,0.0,1.33,1.87
2023-01-26T01:00,-0.3,0.0,0.0,1.24,1.65
2023-01-26T02:00,-0.2,0.0,0.0,0.92,1.36
2023-01-26T03:00,-0.2,0.0,0.0,1.00,1.40
2023-01-26T04:00,-0.2,0.0,0.0,1.00,1.41
2023-01-26T05:00,-0.2,0.0,0.0,0.71,1.00
2023-01-26T06:00,-0.3,0.0,0.0,0.91,1.20
2023-01-26T07:00,-0.4,0.0,0.0,1.36,1.90
2023-01-26T08:00,-0.6,0.0,0.0,1.61,2.28
2023-01-26T09:00,-0.6,0.0,11.0,1.70,2.33
2023-01-26T10:00,-0.6,2.0,40.0,1.66,2.33
2023-01-26T11:00,-0.4,3.0,61.0,1.89,2.47
2023-01-26T12:00,-0.3,1.0,66.0,2.01,2.68
2023-01-26T13:00,-0.3,2.0,71.0,1.80,2.34
2023-01-26T14:00,-0.2,3.0,70.0,1.88,2.46
2023-01-26T15:00,-0.2,2.0,59.0,1.66,2.22
2023-01-26T16:00,-0.2,0.0,31.0,1.72,2.28
2023-01-26T17:00,-0.3,0.0,4.0,1.77,2.55
2023-01-26T18:00,-0.4,0.0,0.0,1.78,2.66
2023-01-26T19:00,-0.5,0.0,0.0,1.63,2.44
2023-01-26T20:00,-0.6,0.0,0.0,1.78,2.66
2023-01-26T21:00,-0.5,0.0,0.0,1.84,2.77
2023-01-26T22:00,-0.5,0.0,0.0,1.87,2.86
2023-01-26T23:00,-0.5,0.0,0.0,1.75,2.53
2023-01-27T00:00,-0.5,0.0,0.0,1.65,2.44
2023-01-27T01:00,-0.5,0.0,0.0,1.65,2.47
2023-01-27T02:00,-0.4,0.0,0.0,1.94,3.04
2023-01-27T03:00,-0.4,0.0,0.0,1.87,3.20
2023-01-27T04:00,-0.4,0.0,0.0,1.43,2.56
2023-01-27T05:00,-0.2,0.0,0.0,1.30,2.50
2023-01-27T06:00,-0.1,0.0,0.0,1.51,2.96
2023-01-27T07:00,0.3,0.0,0.0,1.80,3.61
2023-01-27T08:00,0.6,0.0,0.0,2.33,4.49
2023-01-27T09:00,1.1,0.0,5.0,3.07,5.55
2023-01-27T10:00,1.7,0.0,21.0,3.49,6.18
2023-01-27T11:00,2.3,1.0,40.0,3.53,5.82
2023-01-27T12:00,2.7,3.0,63.0,4.02,6.45
2023-01-27T13:00,2.9,2.0,71.0,4.89,7.66
2023-01-27T14:00,2.8,4.0,48.0,5.16,8.20
2023-01-27T15:00,2.7,0.0,37.0,4.60,7.58
2023-01-27T16:00,2.6,8.0,26.0,4.17,7.07
2023-01-27T17:00,2.0,2.0,5.0,3.98,7.03
2023-01-27T18:00,1.5,0.0,0.0,4.16,7.38
2023-01-27T19:00,1.0,0.0,0.0,4.12,7.32
2023-01-27T20:00,0.8,0.0,0.0,3.83,7.00
2023-01-27T21:00,0.3,0.0,0.0,3.47,6.61
2023-01-27T22:00,-0.2,0.0,0.0,3.11,6.17
2023-01-27T23:00,-0.8,0.0,0.0,2.80,5.87
2023-01-28T00:00,-1.2,0.0,0.0,2.25,5.23
2023-01-28T01:00,-2.1,0.0,0.0,1.88,4.76
2023-01-28T02:00,-2.5,0.0,0.0,1.87,4.53
2023-01-28T03:00,-2.6,0.0,0.0,1.71,4.49
2023-01-28T04:00,-2.8,0.0,0.0,1.70,4.28
2023-01-28T05:00,-2.7,0.0,0.0,1.51,4.01
2023-01-28T06:00,-2.4,0.0,0.0,1.36,3.60
2023-01-28T07:00,-1.2,0.0,0.0,1.26,3.21
2023-01-28T08:00,-1.5,0.0,0.0,1.12,2.83
2023-01-28T09:00,-0.9,9.0,17.0,1.20,2.18
2023-01-28T10:00,0.0,29.0,45.0,1.14,1.84
2023-01-28T11:00,0.8,55.0,83.0,1.58,2.13
2023-01-28T12:00,1.5,96.0,92.0,2.11,2.83
2023-01-28T13:00,1.8,70.0,106.0,2.39,3.24
2023-01-28T14:00,1.9,54.0,87.0,2.27,3.18
2023-01-28T15:00,1.7,11.0,72.0,2.01,2.87
2023-01-28T16:00,1.4,11.0,48.0,1.71,3.16
2023-01-28T17:00,0.6,2.0,7.0,2.26,4.46
2023-01-28T18:00,-0.4,0.0,0.0,2.51,5.06
2023-01-28T19:00,-1.2,0.0,0.0,2.53,5.34
2023-01-28T20:00,-1.2,0.0,0.0,2.42,5.21
2023-01-28T21:00,-1.2,0.0,0.0,3.03,5.81
2023-01-28T22:00,-1.2,0.0,0.0,3.24,6.11
2023-01-28T23:00,-1.2,0.0,0.0,3.13,5.79
2023-01-29T00:00,-1.2,0.0,0.0,3.53,6.36
2023-01-29T01:00,-1.0,0.0,0.0,3.62,6.55
2023-01-29T02:00,-0.8,0.0,0.0,3.89,6.78
2023-01-29T03:00,-0.4,0.0,0.0,3.81,6.71
2023-01-29T04:00,-0.3,0.0,0.0,3.85,6.96
2023-01-29T05:00,-0.1,0.0,0.0,4.12,7.12
2023-01-29T06:00,0.1,0.0,0.0,4.25,7.46
2023-01-29T07:00,0.4,0.0,0.0,4.08,7.06
2023-01-29T08:00,0.4,0.0,0.0,3.98,6.73
2023-01-29T09:00,0.6,1.0,8.0,4.11,6.96
2023-01-29T10:00,0.8,1.0,25.0,4.12,7.78
2023-01-29T11:00,1.2,1.0,57.0,4.35,6.80
2023-01-29T12:00,1.5,2.0,64.0,4.81,7.37
2023-01-29T13:00,2.0,4.0,82.0,4.79,7.45
2023-01-29T14:00,2.5,16.0,86.0,4.88,7.54
2023-01-29T15:00,2.5,10.0,56.0,4.47,7.48
2023-01-29T16:00,2.4,16.0,44.0,4.72,8.05
2023-01-29T17:00,1.8,1.0,8.0,5.05,8.78
2023-01-29T18:00,1.3,0.0,0.0,5.27,9.04
2023-01-29T19:00,1.4,0.0,0.0,5.44,9.30
2023-01-29T20:00,1.1,0.0,0.0,5.72,9.54
2023-01-29T21:00,1.1,0.0,0.0,5.96,9.88
2023-01-29T22:00,1.1,0.0,0.0,6.08,10.10
2023-01-29T23:00,1.1,0.0,0.0,5.97,9.78
2023-01-30T00:00,1.1,0.0,0.0,6.36,10.37
2023-01-30T01:00,1.3,0.0,0.0,6.46,10.69
2023-01-30T02:00,1.4,0.0,0.0,6.82,11.13
2023-01-30T03:00,1.4,0.0,0.0,6.94,11.43
2023-01-30T04:00,1.8,0.0,0.0,7.16,11.73
2023-01-30T05:00,2.1,0.0,0.0,7.31,12.03
2023-01-30T06:00,2.6,0.0,0.0,7.52,12.21
2023-01-30T07:00,2.8,0.0,0.0,7.71,12.47
2023-01-30T08:00,3.1,0.0,0.0,7.49,12.18
2023-01-30T09:00,3.5,1.0,5.0,7.28,11.62
2023-01-30T10:00,3.8,1.0,43.0,7.20,11.39
2023-01-30T11:00,4.3,0.0,44.0,6.80,10.70
2023-01-30T12:00,4.5,8.0,71.0,7.41,11.51
2023-01-30T13:00,5.0,25.0,109.0,6.04,10.24
2023-01-30T14:00,5.2,8.0,106.0,8.49,13.47
2023-01-30T15:00,5.2,31.0,87.0,8.11,13.10
2023-01-30T16:00,4.8,3.0,39.0,8.05,13.04
2023-01-30T17:00,4.3,2.0,7.0,7.75,12.83
2023-01-30T18:00,4.1,0.0,0.0,7.93,13.17
2023-01-30T19:00,4.6,0.0,0.0,8.22,13.58
2023-01-30T20:00,4.0,0.0,0.0,8.47,13.96
2023-01-30T21:00,3.9,0.0,0.0,8.29,13.64
2023-01-30T22:00,3.7,0.0,0.0,7.98,13.16
2023-01-30T23:00,3.3,0.0,0.0,7.11,12.14
2023-01-31T00:00,3.2,0.0,0.0,7.16,11.99
2023-01-31T01:00,2.9,0.0,0.0,6.82,11.50
2023-01-31T02:00,2.5,0.0,0.0,6.71,11.29
2023-01-31T03:00,2.4,0.0,0.0,6.61,11.11
2023-01-31T04:00,2.2,0.0,0.0,6.42,10.92
2023-01-31T05:00,2.1,0.0,0.0,6.09,10.40
2023-01-31T06:00,2.0,0.0,0.0,5.56,9.73
2023-01-31T07:00,2.1,0.0,0.0,5.51,9.56
2023-01-31T08:00,2.0,0.0,0.0,5.40,9.30
2023-01-31T09:00,2.4,4.0,25.0,5.43,9.11
2023-01-31T10:00,3.2,9.0,45.0,5.41,9.49
2023-01-31T11:00,3.9,2.0,50.0,4.92,8.48
2023-01-31T12:00,4.3,7.0,85.0,5.15,9.44
2023-01-31T13:00,4.1,7.0,89.0,6.41,10.74
2023-01-31T14:00,3.6,1.0,54.0,6.72,11.50
2023-01-31T15:00,3.7,6.0,67.0,7.08,11.81
2023-01-31T16:00,4.1,5.0,22.0,7.18,11.94
2023-01-31T17:00,4.4,0.0,2.0,7.28,11.91
2023-01-31T18:00,4.6,0.0,0.0,7.62,12.32
2023-01-31T19:00,5.1,0.0,0.0,7.71,12.51
2023-01-31T20:00,5.2,0.0,0.0,8.64,13.84
2023-01-31T21:00,4.6,0.0,0.0,8.88,14.06
2023-01-31T22:00,4.2,0.0,0.0,8.04,13.00
2023-01-31T23:00,3.9,0.0,0.0,7.30,12.14
2023-02-01T00:00,3.6,0.0,0.0,7.31,12.27
2023-02-01T01:00,3.4,0.0,0.0,7.40,12.51
2023-02-01T02:00,3.4,0.0,0.0,7.50,12.70
2023-02-01T03:00,3.3,0.0,0.0,7.60,12.70
2023-02-01T04:00,3.3,0.0,0.0,7.00,11.92
2023-02-01T05:00,3.3,0.0,0.0,6.62,11.30
2023-02-01T06:00,3.4,0.0,0.0,6.51,11.20
2023-02-01T07:00,3.6,0.0,0.0,6.65,11.38
2023-02-01T08:00,3.4,0.0,0.0,7.06,11.81
2023-02-01T09:00,3.0,0.0,22.0,6.82,11.16
2023-02-01T10:00,2.8,1.0,46.0,7.14,11.63
2023-02-01T11:00,3.5,2.0,77.0,6.91,11.56
2023-02-01T12:00,4.4,26.0,129.0,6.21,10.58
2023-02-01T13:00,5.0,40.0,136.0,6.45,9.95
2023-02-01T14:00,5.5,41.0,105.0,6.33,12.03
2023-02-01T15:00,5.8,26.0,89.0,7.28,11.91
2023-02-01T16:00,5.2,6.0,58.0,6.80,11.28
2023-02-01T17:00,4.1,0.0,8.0,6.69,10.34
2023-02-01T18:00,3.3,0.0,0.0,6.71,10.96
2023-02-01T19:00,3.4,0.0,0.0,6.85,11.36
2023-02-01T20:00,3.3,0.0,0.0,7.13,11.92
2023-02-01T21:00,3.4,0.0,0.0,7.52,12.48
2023-02-01T22:00,3.3,0.0,0.0,7.60,12.63
2023-02-01T23:00,3.1,0.0,0.0,7.10,11.93
2023-02-02T00:00,3.0,0.0,0.0,7.33,12.31
2023-02-02T01:00,3.3,0.0,0.0,7.98,13.45
2023-02-02T02:00,3.4,0.0,0.0,9.03,14.90
2023-02-02T03:00,3.9,0.0,0.0,9.13,15.01
2023-02-02T04:00,4.4,0.0,0.0,8.66,14.34
2023-02-02T05:00,4.4,0.0,0.0,8.16,13.43
2023-02-02T06:00,4.0,0.0,0.0,7.48,12.39
2023-02-02T07:00,3.8,0.0,0.0,6.85,11.49
2023-02-02T08:00,3.9,0.0,0.0,6.67,11.14
2023-02-02T09:00,4.2,4.0,18.0,6.75,11.05
2023-02-02T10:00,4.6,43.0,56.0,7.32,11.37
2023-02-02T11:00,5.0,100.0,72.0,4.89,7.79
2023-02-02T12:00,5.5,162.0,94.0,5.95,8.93
2023-02-02T13:00,5.5,120.0,111.0,5.67,8.30
2023-02-02T14:00,5.4,95.0,106.0,5.66,8.44
2023-02-02T15:00,4.9,64.0,85.0,4.79,7.29
2023-02-02T16:00,4.3,35.0,55.0,3.86,6.59
2023-02-02T17:00,3.2,4.0,13.0,2.84,5.80
2023-02-02T18:00,2.5,0.0,0.0,2.06,4.94
2023-02-02T19:00,1.6,0.0,0.0,2.02,3.82
2023-02-02T20:00,0.4,0.0,0.0,2.12,3.41
2023-02-02T21:00,-0.4,0.0,0.0,2.01,3.01
2023-02-02T22:00,-0.8,0.0,0.0,1.53,3.40
2023-02-02T23:00,-0.6,0.0,0.0,2.18,4.74
2023-02-03T00:00,0.5,0.0,0.0,2.59,5.62
2023-02-03T01:00,1.3,0.0,0.0,2.77,6.11
2023-02-03T02:00,2.0,0.0,0.0,4.02,7.38
2023-02-03T03:00,2.0,0.0,0.0,4.31,7.65
2023-02-03T04:00,1.9,0.0,0.0,4.81,8.83
2023-02-03T05:00,3.1,0.0,0.0,5.14,9.21
2023-02-03T06:00,5.3,0.0,0.0,5.59,9.84
2023-02-03T07:00,6.7,0.0,0.0,6.38,10.95
2023-02-03T08:00,6.4,0.0,0.0,6.99,11.69
2023-02-03T09:00,6.6,0.0,6.0,7.67,12.40
2023-02-03T10:00,6.9,0.0,12.0,8.40,13.59
2023-02-03T11:00,7.4,0.0,26.0,9.30,14.80
2023-02-03T12:00,7.5,0.0,22.0,9.75,15.41
2023-02-03T13:00,7.2,50.0,62.0,9.66,15.30
2023-02-03T14:00,7.5,144.0,96.0,10.07,16.00
2023-02-03T15:00,7.3,96.0,77.0,9.44,14.94
2023-02-03T16:00,6.9,34.0,49.0,9.02,14.52
2023-02-03T17:00,6.9,4.0,8.0,9.06,14.64
2023-02-03T18:00,7.0,0.0,0.0,8.79,14.09
2023-02-03T19:00,6.7,0.0,0.0,8.83,14.13
2023-02-03T20:00,6.3,0.0,0.0,8.88,14.14
2023-02-03T21:00,6.1,0.0,0.0,8.70,13.84
2023-02-03T22:00,5.6,0.0,0.0,8.56,13.66
2023-02-03T23:00,4.4,0.0,0.0,7.60,12.23
2023-02-04T00:00,3.4,0.0,0.0,7.69,12.13
2023-02-04T01:00,2.7,0.0,0.0,7.35,11.57
2023-02-04T02:00,2.1,0.0,0.0,6.33,10.22
2023-02-04T03:00,1.7,0.0,0.0,5.30,8.80
2023-02-04T04:00,1.2,0.0,0.0,4.42,7.70
2023-02-04T05:00,1.0,0.0,0.0,3.85,7.02
2023-02-04T06:00,0.6,0.0,0.0,3.47,6.54
2023-02-04T07:00,0.6,0.0,0.0,3.04,6.20
2023-02-04T08:00,-0.2,0.0,1.0,2.75,6.00
2023-02-04T09:00,0.2,27.0,27.0,3.04,5.76
2023-02-04T10:00,1.5,88.0,61.0,3.32,5.00
2023-02-04T11:00,2.4,155.0,84.0,4.10,5.90
2023-02-04T12:00,2.8,166.0,95.0,4.00,5.50
2023-02-04T13:00,3.3,130.0,117.0,3.96,5.57
2023-02-04T14:00,3.2,100.0,110.0,4.21,5.85
2023-02-04T15:00,3.1,100.0,85.0,4.18,5.92
2023-02-04T16:00,2.6,31.0,54.0,3.47,5.69
2023-02-04T17:00,2.0,7.0,11.0,3.21,5.60
2023-02-04T18:00,1.1,0.0,0.0,3.22,5.56
2023-02-04T19:00,0.6,0.0,0.0,3.29,5.76
2023-02-04T20:00,-0.3,0.0,0.0,3.18,5.68
2023-02-04T21:00,-0.9,0.0,0.0,3.11,5.41
2023-02-04T22:00,-1.5,0.0,0.0,2.44,4.56
2023-02-04T23:00,-1.9,0.0,0.0,1.70,3.72
2023-02-05T00:00,-1.8,0.0,0.0,1.42,2.42
2023-02-05T01:00,-1.5,0.0,0.0,0.30,1.41
2023-02-05T02:00,-2.6,0.0,0.0,0.78,0.72
2023-02-05T03:00,-3.4,0.0,0.0,1.53,1.44
2023-02-05T04:00,-3.3,0.0,0.0,1.49,2.02
2023-02-05T05:00,-3.3,0.0,0.0,1.35,2.11
2023-02-05T06:00,-3.8,0.0,0.0,1.36,2.20
2023-02-05T07:00,-3.2,0.0,0.0,1.46,2.47
2023-02-05T08:00,-4.2,0.0,1.0,1.55,2.65
2023-02-05T09:00,-3.4,14.0,35.0,1.70,3.06
2023-02-05T10:00,-1.1,62.0,82.0,2.11,3.13
2023-02-05T11:00,0.1,130.0,104.0,2.86,3.88
2023-02-05T12:00,0.9,162.0,119.0,3.02,4.19
2023-02-05T13:00,1.3,181.0,109.0,3.14,4.25
2023-02-05T14:00,1.5,157.0,113.0,2.51,3.40
2023-02-05T15:00,1.4,116.0,100.0,2.14,2.94
2023-02-05T16:00,0.7,63.0,62.0,1.84,3.82
2023-02-05T17:00,-0.8,10.0,19.0,1.78,4.10
2023-02-05T18:00,-1.8,0.0,0.0,1.77,4.36
2023-02-05T19:00,-3.0,0.0,0.0,1.89,4.96
2023-02-05T20:00,-3.1,0.0,0.0,2.15,3.96
2023-02-05T21:00,-2.9,0.0,0.0,2.16,3.51
2023-02-05T22:00,-1.7,0.0,0.0,1.61,2.62
2023-02-05T23:00,-1.9,0.0,0.0,1.73,2.45
2023-02-06T00:00,-4.2,0.0,0.0,2.14,3.32
2023-02-06T01:00,-4.2,0.0,0.0,1.61,3.83
2023-02-06T02:00,-4.4,0.0,0.0,1.53,3.92
2023-02-06T03:00,-4.8,0.0,0.0,1.60,3.98
2023-02-06T04:00,-4.4,0.0,0.0,2.12,4.34
2023-02-06T05:00,-3.4,0.0,0.0,2.08,4.10
2023-02-06T06:00,-2.8,0.0,0.0,1.84,3.66
2023-02-06T07:00,-1.9,0.0,0.0,1.70,3.22
2023-02-06T08:00,-1.6,0.0,0.0,1.41,2.77
2023-02-06T09:00,-1.3,0.0,15.0,0.94,1.90
2023-02-06T10:00,-0.7,0.0,41.0,0.22,0.72
2023-02-06T11:00,0.1,0.0,69.0,1.70,2.36
2023-02-06T12:00,0.4,0.0,83.0,2.06,2.92
2023-02-06T13:00,1.0,64.0,112.0,2.92,3.94
2023-02-06T14:00,1.0,56.0,87.0,3.00,4.20
2023-02-06T15:00,1.2,57.0,78.0,2.97,4.14
2023-02-06T16:00,1.0,28.0,57.0,2.12,3.79
2023-02-06T17:00,0.1,7.0,13.0,1.34,3.26
2023-02-06T18:00,-0.7,0.0,0.0,1.42,3.27
2023-02-06T19:00,-1.7,0.0,0.0,1.70,3.48
2023-02-06T20:00,-2.6,0.0,0.0,1.91,3.71
2023-02-06T21:00,-3.2,0.0,0.0,2.31,3.64
2023-02-06T22:00,-3.4,0.0,0.0,2.22,3.35
2023-02-06T23:00,-3.4,0.0,0.0,1.97,3.11
2023-02-07T00:00,-3.2,0.0,0.0,1.75,2.73
2023-02-07T01:00,-3.4,0.0,0.0,1.92,3.00
2023-02-07T02:00,-2.9,0.0,0.0,1.50,2.50
2023-02-07T03:00,-3.1,0.0,0.0,0.94,1.84
