date,price
2022-12-13 11:00:00,3.757935756
2022-12-13 12:00:00,3.5914486979999998
2022-12-13 13:00:00,3.764407773
2022-12-13 14:00:00,4.111664961
2022-12-13 15:00:00,4.242146775
2022-12-13 16:00:00,4.389068999999999
2022-12-13 17:00:00,4.947075891
2022-12-13 18:00:00,4.433257254
2022-12-13 19:00:00,3.8875248780000002
2022-12-13 20:00:00,3.365969577
2022-12-13 21:00:00,2.6318791889999997
2022-12-13 22:00:00,2.3881742729999997
2022-12-13 23:00:00,2.1058604279999997
2022-12-14 00:00:00,2.022644088
2022-12-14 01:00:00,2.012080424
2022-12-14 02:00:00,1.9988386479999998
2022-12-14 03:00:00,2.0680976
2022-12-14 04:00:00,2.080669848
2022-12-14 05:00:00,2.3144095119999997
2022-12-14 06:00:00,2.743725744
2022-12-14 07:00:00,3.682180824
2022-12-14 08:00:00,4.017093608
2022-12-14 09:00:00,4.238261024
2022-12-14 10:00:00,4.204487055999999
2022-12-14 11:00:00,4.225539992
2022-12-14 12:00:00,3.913539944
2022-12-14 13:00:00,3.8347588160000003
2022-12-14 14:00:00,3.8308160399999998
2022-12-14 15:00:00,3.9318403759999994
2022-12-14 16:00:00,4.054364
2022-12-14 17:00:00,4.3891279999999995
2022-12-14 18:00:00,4.1436344
2022-12-14 19:00:00,3.8726243440000006
2022-12-14 20:00:00,3.62958568
2022-12-14 21:00:00,2.950907464
2022-12-14 22:00:00,2.616515424
2022-12-14 23:00:00,2.447050448
2022-12-15 00:00:00,2.23161
2022-12-15 01:00:00,2.162727638
2022-12-15 02:00:00,2.0788191019999998
2022-12-15 03:00:00,2.009862353
2022-12-15 04:00:00,2.039245218
2022-12-15 05:00:00,2.154470681
2022-12-15 06:00:00,2.504833451
2022-12-15 07:00:00,3.219023038
2022-12-15 08:00:00,3.645186161
2022-12-15 09:00:00,3.6424338420000004
2022-12-15 10:00:00,3.530035085
2022-12-15 11:00:00,3.352770864
2022-12-15 12:00:00,3.024277872
2022-12-15 13:00:00,2.949667711
2022-12-15 14:00:00,3.384980435
2022-12-15 15:00:00,3.495668291
2022-12-15 16:00:00,3.6079926609999995
2022-12-15 17:00:00,3.71935
2022-12-15 18:00:00,3.718680517
2022-12-15 19:00:00,3.611712011
2022-12-15 20:00:00,3.2722841299999996
2022-12-15 21:00:00,2.7353587640000003
2022-12-15 22:00:00,2.5015604230000004
2022-12-15 23:00:00,2.276688522
2022-12-16 00:00:00,2.20384977
2022-12-16 01:00:00,2.143007748
2022-12-16 02:00:00,2.0840252009999998
2022-12-16 03:00:00,2.0106875069999997
2022-12-16 04:00:00,2.101578645
2022-12-16 05:00:00,2.204221665
2022-12-16 06:00:00,2.562430929
2022-12-16 07:00:00,3.413549826
2022-12-16 08:00:00,4.042424271
2022-12-16 09:00:00,4.178017188
2022-12-16 10:00:00,4.042424271
2022-12-16 11:00:00,4.022639457
2022-12-16 12:00:00,3.661380654
2022-12-16 13:00:00,3.4892676479999998
2022-12-16 14:00:00,3.46457382
2022-12-16 15:00:00,3.459664806
2022-12-16 16:00:00,3.5594070450000004
2022-12-16 17:00:00,3.7561395
2022-12-16 18:00:00,3.6458354429999997
2022-12-16 19:00:00,3.47944962
2022-12-16 20:00:00,2.920342677
2022-12-16 21:00:00,2.487382518
2022-12-16 22:00:00,2.287972419
2022-12-16 23:00:00,2.076141027
